"{""png_width"":92344, ""png_height"":72764, ""png_w"":450, ""png_h"":360, ""patch_w"":202.593192869, ""patch_h"":202.593192869}"
i,j,TIL,cancer,tissue
27,195,8,0,255
27,196,8,0,255
27,197,6,0,255
27,198,7,0,255
27,199,7,0,255
27,200,7,0,255
27,201,2,0,255
27,202,1,0,255
27,203,6,0,255
27,204,8,0,255
27,205,7,0,255
27,206,9,0,255
27,207,9,0,255
27,208,7,0,255
27,209,2,0,255
27,210,5,0,255
27,211,7,0,255
27,212,2,0,255
27,213,7,0,255
27,214,1,0,255
27,215,1,0,255
27,216,9,0,255
27,217,9,0,255
27,218,8,13,255
27,219,9,14,255
27,220,8,20,255
27,221,17,35,255
27,222,28,54,255
27,223,116,30,255
27,224,244,23,255
27,225,124,32,255
27,226,76,38,255
27,227,22,58,255
27,228,113,27,255
27,229,58,2,255
27,230,17,7,255
27,231,11,8,255
27,232,7,14,255
27,233,7,12,255
27,234,7,7,255
27,235,8,12,255
27,236,7,15,255
27,237,8,4,255
27,238,7,3,255
27,239,6,0,255
27,240,6,0,255
27,241,6,0,255
27,242,5,0,255
27,243,1,0,255
27,244,6,0,255
27,245,7,0,255
27,246,5,0,255
27,247,2,0,255
27,248,7,0,255
27,249,9,0,255
27,250,7,0,255
27,251,8,0,255
27,252,9,0,255
27,253,8,0,255
27,254,6,0,255
27,255,7,0,255
27,256,4,0,255
27,257,4,0,255
27,258,7,0,255
27,259,7,0,255
27,260,9,0,255
27,261,8,0,255
27,262,7,0,255
27,263,8,0,255
27,264,8,0,255
27,265,7,0,255
27,266,7,0,255
27,267,7,0,255
27,268,8,0,255
27,269,9,0,255
27,270,9,0,255
27,271,7,0,255
27,272,6,0,255
27,273,8,0,255
27,274,8,0,255
27,275,8,0,255
27,276,9,0,255
27,277,11,0,255
27,278,10,0,255
27,279,8,0,255
27,280,7,0,255
27,281,2,0,255
27,282,6,0,255
27,283,8,0,255
27,284,6,0,255
27,285,7,0,255
27,286,7,0,255
27,287,5,0,255
27,288,7,0,255
27,289,7,0,255
27,290,7,0,255
27,291,6,0,255
27,292,7,0,255
27,293,7,0,255
27,294,8,0,255
27,295,7,0,255
27,296,7,0,255
27,297,7,0,255
27,298,8,0,255
27,299,7,0,255
27,300,0,0,255
27,301,10,0,255
27,302,1,0,236
27,303,5,0,236
27,304,1,0,221
27,305,8,0,0
27,306,6,0,0
28,83,1,0,0
28,102,0,0,86
28,103,0,3,235
28,104,3,31,243
28,105,8,46,255
28,106,9,68,255
28,107,26,88,255
28,108,47,96,255
28,109,62,58,255
28,110,70,79,255
28,111,39,169,255
28,112,23,193,255
28,113,31,218,255
28,114,62,152,255
28,115,71,137,255
28,116,94,206,255
28,117,84,214,255
28,118,29,237,255
28,119,10,246,255
28,120,16,252,255
28,121,15,165,255
28,122,15,155,255
28,123,21,161,255
28,124,64,157,255
28,125,55,150,255
28,126,36,127,255
28,127,52,117,255
28,128,78,103,255
28,129,38,115,255
28,130,77,184,255
28,131,72,160,255
28,132,120,131,255
28,133,73,168,255
28,134,139,180,255
28,135,122,196,255
28,136,49,197,255
28,137,25,200,255
28,138,47,175,255
28,139,27,154,255
28,140,18,97,255
28,141,25,86,255
28,142,42,26,255
28,143,43,46,255
28,144,48,88,255
28,145,149,99,255
28,146,125,106,255
28,147,199,129,255
28,148,128,126,255
28,149,16,78,255
28,150,10,52,255
28,151,11,15,255
28,152,5,10,255
28,153,20,8,255
28,154,17,4,255
28,155,8,6,255
28,156,7,13,255
28,157,9,13,255
28,158,9,14,255
28,159,27,9,255
28,160,18,8,255
28,161,17,9,255
28,162,6,14,255
28,163,6,27,255
28,164,7,14,255
28,165,6,6,255
28,166,6,0,255
28,167,7,0,255
28,168,7,0,255
28,169,6,0,255
28,170,6,0,255
28,171,4,0,255
28,172,6,0,255
28,173,7,0,255
28,174,6,0,255
28,175,7,0,255
28,176,7,0,255
28,177,7,0,255
28,178,6,0,255
28,179,7,0,255
28,180,8,0,255
28,181,10,0,255
28,182,8,0,255
28,183,6,0,255
28,184,6,0,255
28,185,7,0,255
28,186,6,0,255
28,187,6,0,255
28,188,7,0,255
28,189,6,0,255
28,190,6,0,255
28,191,3,0,255
28,192,3,0,255
28,193,6,0,255
28,194,3,0,255
28,195,4,0,255
28,196,7,0,255
28,197,3,0,255
28,198,1,0,255
28,199,1,0,255
28,200,5,0,255
28,201,2,0,255
28,202,5,0,255
28,203,7,0,255
28,204,6,0,255
28,205,2,0,255
28,206,7,0,255
28,207,7,0,255
28,208,8,0,255
28,209,7,0,255
28,210,8,0,255
28,211,6,0,255
28,212,5,0,255
28,213,7,0,255
28,214,13,0,255
28,215,2,0,255
28,216,8,0,255
28,217,15,0,255
28,218,9,21,255
28,219,9,20,255
28,220,7,17,255
28,221,14,25,255
28,222,91,36,255
28,223,205,10,255
28,224,168,2,255
28,225,76,20,255
28,226,21,16,255
28,227,19,3,255
28,228,59,2,255
28,229,20,2,255
28,230,21,1,255
28,231,10,1,255
28,232,8,6,255
28,233,7,6,255
28,234,6,5,255
28,235,6,16,255
28,236,1,22,255
28,237,7,3,255
28,238,5,2,255
28,239,2,0,255
28,240,8,0,255
28,241,5,0,255
28,242,0,0,255
28,243,1,0,255
28,244,6,0,255
28,245,6,0,255
28,246,6,0,255
28,247,6,0,255
28,248,7,0,255
28,249,7,0,255
28,250,8,0,255
28,251,14,0,255
28,252,17,0,255
28,253,4,0,255
28,254,3,0,255
28,255,7,0,255
28,256,7,0,255
28,257,6,0,255
28,258,4,0,255
28,259,4,0,255
28,260,9,0,255
28,261,7,0,255
28,262,7,0,255
28,263,8,0,255
28,264,7,0,255
28,265,3,0,255
28,266,4,0,255
28,267,8,0,255
28,268,9,0,255
28,269,8,0,255
28,270,7,0,255
28,271,6,0,255
28,272,6,0,255
28,273,8,0,255
28,274,3,0,255
28,275,1,0,255
28,276,11,0,255
28,277,11,0,255
28,278,7,0,255
28,279,7,0,255
28,280,7,0,255
28,281,7,0,255
28,282,7,0,255
28,283,6,0,255
28,284,2,0,255
28,285,1,0,255
28,286,5,0,255
28,287,8,0,255
28,288,8,0,255
28,289,2,0,255
28,290,6,0,255
28,291,1,0,255
28,292,5,0,255
28,293,7,0,255
28,294,7,0,255
28,295,8,0,255
28,296,7,0,255
28,297,8,0,255
28,298,9,0,255
28,299,7,0,255
28,300,6,0,255
28,301,7,0,255
28,302,7,0,255
28,303,6,0,255
28,304,7,0,254
28,305,8,0,235
28,306,7,0,214
28,307,5,0,0
29,20,1,0,0
29,21,3,0,0
29,100,0,0,80
29,101,0,0,234
29,102,0,0,242
29,103,2,10,255
29,104,6,103,255
29,105,13,146,255
29,106,19,207,255
29,107,14,172,255
29,108,13,158,255
29,109,14,183,255
29,110,15,186,255
29,111,11,203,255
29,112,10,222,255
29,113,10,242,255
29,114,17,244,255
29,115,23,244,255
29,116,77,237,255
29,117,74,238,255
29,118,23,242,255
29,119,10,241,255
29,120,15,240,255
29,121,12,165,255
29,122,12,152,255
29,123,31,82,255
29,124,35,86,255
29,125,31,94,255
29,126,30,126,255
29,127,90,142,255
29,128,108,112,255
29,129,51,106,255
29,130,27,68,255
29,131,91,106,255
29,132,70,150,255
29,133,88,132,255
29,134,193,127,255
29,135,136,178,255
29,136,56,191,255
29,137,56,236,255
29,138,25,175,255
29,139,64,124,255
29,140,21,38,255
29,141,21,24,255
29,142,21,48,255
29,143,131,52,255
29,144,90,61,255
29,145,96,59,255
29,146,52,57,255
29,147,99,45,255
29,148,106,46,255
29,149,27,66,255
29,150,10,55,255
29,151,6,39,255
29,152,7,15,255
29,153,10,6,255
29,154,20,18,255
29,155,21,15,255
29,156,19,5,255
29,157,24,6,255
29,158,17,7,255
29,159,21,8,255
29,160,20,8,255
29,161,18,15,255
29,162,5,19,255
29,163,7,30,255
29,164,5,27,255
29,165,6,26,255
29,166,6,3,255
29,167,7,0,255
29,168,6,0,255
29,169,6,0,255
29,170,6,0,255
29,171,7,0,255
29,172,7,0,255
29,173,7,0,255
29,174,8,0,255
29,175,11,0,255
29,176,10,0,255
29,177,8,0,255
29,178,7,0,255
29,179,6,0,255
29,180,6,0,255
29,181,4,0,255
29,182,2,0,255
29,183,6,0,255
29,184,7,0,255
29,185,7,0,255
29,186,7,0,255
29,187,7,0,255
29,188,7,0,255
29,189,7,0,255
29,190,7,0,255
29,191,6,0,255
29,192,6,0,255
29,193,6,0,255
29,194,6,0,255
29,195,3,0,255
29,196,5,0,255
29,197,7,0,255
29,198,6,0,255
29,199,6,0,255
29,200,6,0,255
29,201,6,0,255
29,202,2,0,255
29,203,6,0,255
29,204,8,0,255
29,205,6,0,255
29,206,7,0,255
29,207,2,0,255
29,208,4,0,255
29,209,1,0,255
29,210,1,0,255
29,211,6,0,255
29,212,7,0,255
29,213,8,0,255
29,214,2,0,255
29,215,5,0,255
29,216,8,0,255
29,217,9,0,255
29,218,8,2,255
29,219,9,6,255
29,220,10,24,255
29,221,16,15,255
29,222,26,5,255
29,223,29,4,255
29,224,39,4,255
29,225,22,4,255
29,226,20,4,255
29,227,15,2,255
29,228,19,6,255
29,229,16,9,255
29,230,18,5,255
29,231,11,5,255
29,232,8,1,255
29,233,9,5,255
29,234,6,13,255
29,235,1,29,255
29,236,8,37,255
29,237,10,7,255
29,238,8,4,255
29,239,6,0,255
29,240,7,0,255
29,241,6,0,255
29,242,1,0,255
29,243,7,0,255
29,244,6,0,255
29,245,3,0,255
29,246,8,0,255
29,247,8,0,255
29,248,8,0,255
29,249,11,0,255
29,250,14,0,255
29,251,13,0,255
29,252,17,0,255
29,253,5,0,255
29,254,3,0,255
29,255,4,0,255
29,256,3,0,255
29,257,7,0,255
29,258,6,0,255
29,259,6,0,255
29,260,6,0,255
29,261,6,0,255
29,262,6,0,255
29,263,9,0,255
29,264,10,0,255
29,265,4,0,255
29,266,3,0,255
29,267,7,0,255
29,268,8,0,255
29,269,8,0,255
29,270,3,0,255
29,271,4,0,255
29,272,3,0,255
29,273,5,0,255
29,274,6,0,255
29,275,6,0,255
29,276,8,0,255
29,277,16,0,255
29,278,16,0,255
29,279,11,0,255
29,280,3,0,255
29,281,1,0,255
29,282,5,0,255
29,283,7,0,255
29,284,6,0,255
29,285,7,0,255
29,286,7,0,255
29,287,6,0,255
29,288,7,0,255
29,289,6,0,255
29,290,7,0,255
29,291,6,0,255
29,292,7,0,255
29,293,6,0,255
29,294,6,0,255
29,295,7,0,255
29,296,6,0,255
29,297,1,0,255
29,298,6,0,255
29,299,7,0,255
29,300,6,0,255
29,301,1,0,255
29,302,7,0,255
29,303,0,0,255
29,304,1,0,255
29,305,7,0,255
29,306,7,0,253
29,307,5,0,211
29,308,6,0,0
30,52,4,0,0
30,53,7,0,0
30,54,2,0,0
30,86,0,2,0
30,87,0,4,0
30,88,0,4,0
30,89,0,4,45
30,90,0,6,233
30,91,0,6,233
30,92,0,4,233
30,93,0,3,233
30,94,0,3,233
30,95,0,3,233
30,96,0,3,233
30,97,0,4,233
30,98,0,6,233
30,99,0,10,233
30,100,0,16,241
30,101,2,20,255
30,102,9,14,255
30,103,11,23,255
30,104,9,117,255
30,105,8,159,255
30,106,10,219,255
30,107,29,183,255
30,108,41,169,255
30,109,21,194,255
30,110,12,197,255
30,111,9,209,255
30,112,8,227,255
30,113,10,244,255
30,114,10,252,255
30,115,18,254,255
30,116,29,234,255
30,117,24,236,255
30,118,17,241,255
30,119,12,231,255
30,120,9,224,255
30,121,18,168,255
30,122,26,157,255
30,123,34,80,255
30,124,99,84,255
30,125,70,92,255
30,126,43,129,255
30,127,65,147,255
30,128,48,111,255
30,129,32,104,255
30,130,16,64,255
30,131,51,102,255
30,132,58,149,255
30,133,95,128,255
30,134,163,122,255
30,135,106,173,255
30,136,76,188,255
30,137,41,237,255
30,138,25,172,255
30,139,23,118,255
30,140,15,34,255
30,141,16,20,255
30,142,13,52,255
30,143,35,53,255
30,144,118,55,255
30,145,60,54,255
30,146,37,53,255
30,147,94,38,255
30,148,83,40,255
30,149,155,62,255
30,150,4,53,255
30,151,8,42,255
30,152,7,19,255
30,153,7,10,255
30,154,10,18,255
30,155,10,15,255
30,156,15,4,255
30,157,18,6,255
30,158,18,7,255
30,159,22,8,255
30,160,47,9,255
30,161,12,18,255
30,162,6,21,255
30,163,6,29,255
30,164,7,28,255
30,165,6,27,255
30,166,3,3,255
30,167,9,0,255
30,168,7,0,255
30,169,5,0,255
30,170,2,0,255
30,171,6,0,255
30,172,8,0,255
30,173,9,0,255
30,174,7,0,255
30,175,7,0,255
30,176,7,1,255
30,177,6,1,255
30,178,5,2,255
30,179,6,2,255
30,180,7,3,255
30,181,8,2,255
30,182,6,2,255
30,183,6,2,255
30,184,6,2,255
30,185,12,2,255
30,186,23,2,255
30,187,16,4,255
30,188,7,3,255
30,189,7,2,255
30,190,6,1,255
30,191,6,1,255
30,192,7,1,255
30,193,3,1,255
30,194,4,2,255
30,195,5,2,255
30,196,6,2,255
30,197,6,0,255
30,198,7,0,255
30,199,7,0,255
30,200,8,0,255
30,201,8,0,255
30,202,7,0,255
30,203,7,0,255
30,204,2,0,255
30,205,6,0,255
30,206,10,0,255
30,207,2,0,255
30,208,5,0,255
30,209,1,0,255
30,210,6,0,255
30,211,8,0,255
30,212,7,0,255
30,213,7,0,255
30,214,1,0,255
30,215,5,0,255
30,216,9,0,255
30,217,7,0,255
30,218,10,1,255
30,219,1,4,255
30,220,8,23,255
30,221,9,13,255
30,222,13,2,255
30,223,16,3,255
30,224,19,4,255
30,225,15,3,255
30,226,21,3,255
30,227,19,2,255
30,228,18,6,255
30,229,19,10,255
30,230,18,5,255
30,231,14,5,255
30,232,9,1,255
30,233,6,5,255
30,234,2,13,255
30,235,7,28,255
30,236,2,36,255
30,237,10,6,255
30,238,14,4,255
30,239,12,1,255
30,240,6,1,255
30,241,2,0,255
30,242,7,0,255
30,243,7,0,255
30,244,6,0,255
30,245,6,0,255
30,246,7,0,255
30,247,6,0,255
30,248,3,0,255
30,249,12,0,255
30,250,15,0,255
30,251,5,1,255
30,252,4,2,255
30,253,7,4,255
30,254,6,2,255
30,255,9,2,255
30,256,10,1,255
30,257,7,1,255
30,258,4,0,255
30,259,3,0,255
30,260,7,0,255
30,261,9,0,255
30,262,5,0,255
30,263,5,0,255
30,264,7,0,255
30,265,6,0,255
30,266,8,0,255
30,267,10,0,255
30,268,9,0,255
30,269,7,0,255
30,270,6,0,255
30,271,7,0,255
30,272,6,0,255
30,273,7,0,255
30,274,7,0,255
30,275,6,0,255
30,276,7,0,255
30,277,8,0,255
30,278,10,0,255
30,279,9,0,255
30,280,6,0,255
30,281,6,0,255
30,282,6,0,255
30,283,7,0,255
30,284,7,0,255
30,285,7,0,255
30,286,7,0,255
30,287,2,0,255
30,288,5,0,255
30,289,1,0,255
30,290,7,0,255
30,291,6,0,255
30,292,1,0,255
30,293,6,0,255
30,294,7,0,255
30,295,1,0,255
30,296,1,0,255
30,297,0,0,255
30,298,7,0,255
30,299,1,0,255
30,300,6,0,255
30,301,7,0,255
30,302,6,0,255
30,303,4,0,255
30,304,5,0,255
30,305,6,0,255
30,306,1,0,255
30,307,1,0,253
30,308,7,0,207
30,309,6,0,0
31,8,1,0,0
31,9,6,0,0
31,53,1,0,0
31,86,0,21,36
31,87,0,47,233
31,88,0,49,233
31,89,0,50,237
31,90,0,75,255
31,91,0,68,255
31,92,0,44,255
31,93,0,38,255
31,94,0,34,255
31,95,0,36,255
31,96,0,37,255
31,97,0,48,255
31,98,0,70,255
31,99,3,116,255
31,100,10,194,255
31,101,15,239,255
31,102,58,162,255
31,103,82,161,255
31,104,23,193,255
31,105,11,201,255
31,106,12,212,255
31,107,32,222,255
31,108,43,226,255
31,109,28,198,255
31,110,26,207,255
31,111,17,245,255
31,112,8,246,255
31,113,10,248,255
31,114,16,249,255
31,115,80,250,255
31,116,156,169,255
31,117,88,186,255
31,118,13,230,255
31,119,8,131,255
31,120,8,63,255
31,121,8,201,255
31,122,16,212,255
31,123,34,143,255
31,124,35,134,255
31,125,22,120,255
31,126,47,161,255
31,127,60,181,255
31,128,34,81,255
31,129,58,87,255
31,130,64,129,255
31,131,62,121,255
31,132,84,111,255
31,133,146,115,255
31,134,65,117,255
31,135,27,138,255
31,136,73,156,255
31,137,42,215,255
31,138,21,147,255
31,139,17,91,255
31,140,15,45,255
31,141,16,38,255
31,142,15,73,255
31,143,29,55,255
31,144,22,17,255
31,145,35,37,255
31,146,38,49,255
31,147,33,52,255
31,148,23,49,255
31,149,112,24,255
31,150,130,34,255
31,151,7,49,255
31,152,9,53,255
31,153,6,55,255
31,154,7,3,255
31,155,7,4,255
31,156,9,9,255
31,157,8,10,255
31,158,9,12,255
31,159,8,16,255
31,160,14,17,255
31,161,9,36,255
31,162,8,31,255
31,163,6,18,255
31,164,7,19,255
31,165,7,20,255
31,166,7,2,255
31,167,7,0,255
31,168,7,0,255
31,169,6,0,255
31,170,6,0,255
31,171,8,0,255
31,172,7,0,255
31,173,8,0,255
31,174,7,0,255
31,175,7,0,255
31,176,6,8,255
31,177,3,17,255
31,178,8,21,255
31,179,9,22,255
31,180,5,32,255
31,181,6,30,255
31,182,7,23,255
31,183,6,22,255
31,184,7,22,255
31,185,8,21,255
31,186,8,21,255
31,187,7,50,255
31,188,7,41,255
31,189,7,24,255
31,190,7,12,255
31,191,7,6,255
31,192,8,9,255
31,193,6,11,255
31,194,6,27,255
31,195,7,23,255
31,196,7,18,255
31,197,7,5,255
31,198,7,0,255
31,199,7,0,255
31,200,7,0,255
31,201,7,0,255
31,202,8,0,255
31,203,3,0,255
31,204,5,0,255
31,205,7,0,255
31,206,7,0,255
31,207,6,0,255
31,208,7,0,255
31,209,6,0,255
31,210,5,0,255
31,211,7,0,255
31,212,7,0,255
31,213,7,0,255
31,214,6,0,255
31,215,7,0,255
31,216,9,0,255
31,217,8,0,255
31,218,8,7,255
31,219,9,6,255
31,220,11,0,255
31,221,9,2,255
31,222,14,4,255
31,223,15,5,255
31,224,10,5,255
31,225,32,3,255
31,226,18,4,255
31,227,18,7,255
31,228,16,7,255
31,229,21,7,255
31,230,12,5,255
31,231,10,5,255
31,232,8,4,255
31,233,11,3,255
31,234,7,2,255
31,235,9,4,255
31,236,7,6,255
31,237,10,1,255
31,238,17,2,255
31,239,22,10,255
31,240,13,7,255
31,241,9,4,255
31,242,7,4,255
31,243,7,4,255
31,244,8,0,255
31,245,8,0,255
31,246,8,0,255
31,247,7,0,255
31,248,12,1,255
31,249,20,1,255
31,250,15,1,255
31,251,7,16,255
31,252,7,23,255
31,253,7,42,255
31,254,7,29,255
31,255,7,20,255
31,256,9,16,255
31,257,9,15,255
31,258,7,0,255
31,259,6,0,255
31,260,3,0,255
31,261,3,0,255
31,262,6,0,255
31,263,7,0,255
31,264,11,0,255
31,265,16,0,255
31,266,13,0,255
31,267,9,0,255
31,268,4,0,255
31,269,4,0,255
31,270,7,0,255
31,271,3,0,255
31,272,5,0,255
31,273,3,0,255
31,274,5,0,255
31,275,3,0,255
31,276,5,0,255
31,277,2,0,255
31,278,5,0,255
31,279,2,0,255
31,280,5,0,255
31,281,9,0,255
31,282,3,0,255
31,283,5,0,255
31,284,2,0,255
31,285,6,0,255
31,286,2,0,255
31,287,4,0,255
31,288,6,0,255
31,289,6,0,255
31,290,7,0,255
31,291,7,0,255
31,292,6,0,255
31,293,7,0,255
31,294,11,0,255
31,295,6,0,255
31,296,0,0,255
31,297,7,0,255
31,298,6,0,255
31,299,5,0,255
31,300,1,0,255
31,301,7,0,255
31,302,8,0,255
31,303,8,0,255
31,304,8,0,255
31,305,7,0,255
31,306,6,0,255
31,307,0,0,255
31,308,1,0,226
31,309,6,0,0
31,310,6,0,0
31,311,5,0,0
32,9,1,0,0
32,85,0,0,33
32,86,1,48,235
32,87,8,106,255
32,88,18,114,255
32,89,14,116,255
32,90,20,142,255
32,91,13,124,255
32,92,11,63,255
32,93,16,64,255
32,94,34,64,255
32,95,33,60,255
32,96,13,60,255
32,97,10,45,255
32,98,16,85,255
32,99,44,169,255
32,100,48,208,255
32,101,51,231,255
32,102,75,158,255
32,103,99,154,255
32,104,40,165,255
32,105,15,183,255
32,106,10,209,255
32,107,11,228,255
32,108,11,235,255
32,109,30,218,255
32,110,39,224,255
32,111,17,246,255
32,112,10,247,255
32,113,14,247,255
32,114,21,212,255
32,115,88,203,255
32,116,111,190,255
32,117,64,203,255
32,118,24,238,255
32,119,4,142,255
32,120,7,75,255
32,121,11,148,255
32,122,12,155,255
32,123,25,144,255
32,124,20,142,255
32,125,27,137,255
32,126,45,161,255
32,127,35,172,255
32,128,19,126,255
32,129,42,130,255
32,130,117,158,255
32,131,119,132,255
32,132,111,103,255
32,133,121,126,255
32,134,80,133,255
32,135,60,164,255
32,136,88,172,255
32,137,74,196,255
32,138,71,145,255
32,139,24,101,255
32,140,19,66,255
32,141,15,60,255
32,142,20,53,255
32,143,17,44,255
32,144,14,24,255
32,145,16,42,255
32,146,30,53,255
32,147,41,61,255
32,148,17,59,255
32,149,22,39,255
32,150,90,46,255
32,151,5,56,255
32,152,6,43,255
32,153,12,38,255
32,154,15,10,255
32,155,8,10,255
32,156,7,9,255
32,157,10,16,255
32,158,8,23,255
32,159,6,20,255
32,160,9,19,255
32,161,7,39,255
32,162,10,34,255
32,163,6,21,255
32,164,6,21,255
32,165,6,21,255
32,166,8,2,255
32,167,7,0,255
32,168,5,0,255
32,169,7,0,255
32,170,7,0,255
32,171,8,0,255
32,172,10,0,255
32,173,4,0,255
32,174,1,0,255
32,175,1,0,255
32,176,3,12,255
32,177,5,26,255
32,178,8,18,255
32,179,12,15,255
32,180,5,33,255
32,181,3,31,255
32,182,6,27,255
32,183,6,26,255
32,184,6,25,255
32,185,6,16,255
32,186,8,15,255
32,187,8,46,255
32,188,8,40,255
32,189,7,28,255
32,190,7,14,255
32,191,6,7,255
32,192,6,11,255
32,193,7,12,255
32,194,7,19,255
32,195,8,19,255
32,196,7,20,255
32,197,6,6,255
32,198,6,0,255
32,199,7,0,255
32,200,3,0,255
32,201,5,0,255
32,202,2,0,255
32,203,5,0,255
32,204,7,0,255
32,205,7,0,255
32,206,2,0,255
32,207,5,0,255
32,208,7,0,255
32,209,2,0,255
32,210,6,0,255
32,211,8,0,255
32,212,2,0,255
32,213,7,0,255
32,214,8,0,255
32,215,9,0,255
32,216,11,0,255
32,217,6,0,255
32,218,7,5,255
32,219,9,5,255
32,220,14,3,255
32,221,14,3,255
32,222,22,3,255
32,223,17,3,255
32,224,16,4,255
32,225,18,3,255
32,226,19,4,255
32,227,102,6,255
32,228,21,5,255
32,229,27,5,255
32,230,17,5,255
32,231,7,5,255
32,232,11,3,255
32,233,15,2,255
32,234,7,1,255
32,235,9,6,255
32,236,18,9,255
32,237,22,3,255
32,238,16,5,255
32,239,18,24,255
32,240,15,18,255
32,241,14,10,255
32,242,11,6,255
32,243,9,4,255
32,244,8,8,255
32,245,14,9,255
32,246,20,12,255
32,247,23,14,255
32,248,22,15,255
32,249,26,10,255
32,250,18,8,255
32,251,5,12,255
32,252,3,17,255
32,253,7,31,255
32,254,7,24,255
32,255,7,19,255
32,256,4,18,255
32,257,1,17,255
32,258,3,9,255
32,259,7,6,255
32,260,7,0,255
32,261,7,0,255
32,262,4,0,255
32,263,3,0,255
32,264,7,0,255
32,265,12,0,255
32,266,12,0,255
32,267,9,0,255
32,268,7,0,255
32,269,7,0,255
32,270,7,0,255
32,271,6,0,255
32,272,7,0,255
32,273,7,0,255
32,274,6,0,255
32,275,7,0,255
32,276,7,0,255
32,277,7,0,255
32,278,7,0,255
32,279,6,0,255
32,280,2,0,255
32,281,8,0,255
32,282,8,0,255
32,283,6,0,255
32,284,1,0,255
32,285,5,0,255
32,286,5,0,255
32,287,1,0,255
32,288,1,0,255
32,289,1,0,255
32,290,6,0,255
32,291,1,0,255
32,292,6,0,255
32,293,7,0,255
32,294,1,0,255
32,295,24,0,255
32,296,6,0,255
32,297,7,0,255
32,298,6,0,255
32,299,7,0,255
32,300,6,0,255
32,301,7,0,255
32,302,6,0,255
32,303,6,0,255
32,304,8,0,255
32,305,7,0,255
32,306,6,0,255
32,307,6,0,255
32,308,6,0,252
32,309,1,0,232
32,310,7,0,199
32,311,6,0,0
33,52,4,0,0
33,53,2,0,0
33,84,0,0,29
33,85,1,0,234
33,86,9,86,255
33,87,25,189,255
33,88,45,205,255
33,89,46,210,255
33,90,37,237,255
33,91,30,203,255
33,92,47,91,255
33,93,20,100,255
33,94,83,107,255
33,95,156,94,255
33,96,79,91,255
33,97,88,41,255
33,98,76,106,255
33,99,41,243,255
33,100,30,228,255
33,101,76,220,255
33,102,108,151,255
33,103,121,145,255
33,104,82,126,255
33,105,19,158,255
33,106,9,205,255
33,107,13,237,255
33,108,15,249,255
33,109,13,247,255
33,110,27,247,255
33,111,28,249,255
33,112,13,248,255
33,113,42,247,255
33,114,94,159,255
33,115,123,138,255
33,116,95,220,255
33,117,55,228,255
33,118,23,249,255
33,119,7,157,255
33,120,7,93,255
33,121,8,74,255
33,122,13,76,255
33,123,23,146,255
33,124,20,152,255
33,125,42,162,255
33,126,26,160,255
33,127,27,159,255
33,128,39,189,255
33,129,69,190,255
33,130,64,198,255
33,131,32,149,255
33,132,132,91,255
33,133,124,140,255
33,134,108,155,255
33,135,145,201,255
33,136,115,194,255
33,137,64,171,255
33,138,137,140,255
33,139,37,115,255
33,140,18,94,255
33,141,19,90,255
33,142,19,25,255
33,143,18,28,255
33,144,20,34,255
33,145,16,50,255
33,146,17,59,255
33,147,42,74,255
33,148,40,73,255
33,149,22,59,255
33,150,28,62,255
33,151,48,66,255
33,152,9,28,255
33,153,7,14,255
33,154,9,20,255
33,155,9,18,255
33,156,7,8,255
33,157,7,23,255
33,158,7,38,255
33,159,6,26,255
33,160,9,23,255
33,161,8,43,255
33,162,7,38,255
33,163,8,25,255
33,164,7,24,255
33,165,6,23,255
33,166,6,2,255
33,167,8,0,255
33,168,5,0,255
33,169,7,0,255
33,170,7,0,255
33,171,7,0,255
33,172,8,0,255
33,173,7,0,255
33,174,8,0,255
33,175,6,0,255
33,176,6,17,255
33,177,6,38,255
33,178,7,13,255
33,179,7,6,255
33,180,6,34,255
33,181,7,33,255
33,182,7,32,255
33,183,16,30,255
33,184,21,29,255
33,185,10,9,255
